experiment_id,config,model,prompt_hash,retrieved_ids,status,prediction,malware_probability,confidence,latency_sec,prompt_tokens,completion_tokens,evidence_count
E5080,retrieval_assisted,qwen3.8-flash,dc9545765cd8946287651c31663869fe003546ea2ce54de914323ea90ae92af7,"E12925,E13975,E8589",success,malicious,0.85,0.9,12.234,1222,702,4
E5087,retrieval_assisted,qwen3.8-flash,6c7931f6c96ee528bdb8e986967fb6c1fde6dfa609c0a7daec536cb6f85d52f7,"E7314,E8059,E10107",success,benign,0.05,0.95,4.88,1236,317,4
E5088,retrieval_assisted,qwen3.8-flash,6d5194c1c3b101da090a95e6e4a8254de3f245b39eb5b517e016df9209338e66,"E9634,E52502,E54145",success,benign,0.05,0.95,12.145,1409,599,4
E509,retrieval_assisted,qwen3.8-flash,e437b5d4ffff2d95019a596c0a57adffad60ee004545e4b4f165eb007d9874eb,"E54954,E22723,E62751",success,benign,0.05,0.95,8.206,1233,559,4
E5092,retrieval_assisted,qwen3.8-flash,608657ec4197fed3b50595a61af372bae6d538d48d8b6e979539cc1e09c75e6d,"E1149,E26772,E23212",success,benign,0.15,0.85,24.463,1346,1268,4
E5096,retrieval_assisted,qwen3.8-flash,14500d31c8145ae9ad2c4d81f14a5f8fd0e429e68ff2e2b883d16019b6523b08,"E2487,E20287,E24116",success,benign,0.05,0.98,7.013,1324,330,5
E5097,retrieval_assisted,qwen3.8-flash,bec9acf38c9b35d715923ee2974d48dd4b8bd7d4677de682fd75a527e9566c11,"E3025,E3060,E3140",success,benign,0.05,0.95,7.686,1198,350,4
E5099,retrieval_assisted,qwen3.8-flash,927126768bad6113479ab35d7122c1ecd970fa8c74119ba180b35b0778c9ecf2,"E3025,E3060,E3140",success,benign,0.02,0.98,5.951,1198,319,5
E51,retrieval_assisted,qwen3.8-flash,15666704bb71d54a55bb4b7d32cb38c18e25f081b065f6f0b11a898dfdfab8c8,"E32127,E56541,E26983",success,benign,0.15,0.65,15.37,1212,900,4
E5104,retrieval_assisted,qwen3.8-flash,f7535a490db2f1ba49ba320930ba0b018b642243f951bfdf7765cbcb99292a7e,"E1497,E310,E4036",success,benign,0.05,0.95,6.646,1369,456,5
E5113,retrieval_assisted,qwen3.8-flash,634633b079914791fd40c2f49a931b3cc3dd182a3cbf381cb576b7c626584212,"E2271,E3237,E3711",success,benign,0.05,0.95,8.075,1281,508,4
E512,retrieval_assisted,qwen3.8-flash,1a5a94ed3364cd2bdefe23be3e6a696fd475a2b32d64af2e9862c0e231fca8cd,"E1497,E310,E4036",success,benign,0.05,0.95,6.516,1374,410,4
E5122,retrieval_assisted,qwen3.8-flash,6ffdd4ac201e9bbe641263aa1abcc54a6a9818172b3bb2079f39ea9f33ff0261,"E14624,E44279,E49193",success,benign,0.03,0.97,19.899,1324,622,6
E5127,retrieval_assisted,qwen3.8-flash,fe06b9635a8aee9b14dfa08e443a0fc2fa7625726cb74fa93ad61b39cf083f97,"E14007,E26949,E15127",success,malicious,0.95,0.9,13.509,1551,803,4
E513,retrieval_assisted,qwen3.8-flash,6051097f3246ec2775eddc03a802389d8c82c5c4396eb23e170cd4af0ef62318,"E7149,E52062,E11230",success,malicious,0.85,0.9,23.091,1249,1290,3
E5133,retrieval_assisted,qwen3.8-flash,9fb692436daaad9d127bea1bc206346f1c0da0a2356dfd071033b592cc046431,"E3025,E3060,E3140",success,benign,0.01,0.99,8.16,1198,396,4
E5135,retrieval_assisted,qwen3.8-flash,3816e80016cd06212e242061e4f24841d4cddd9718e57f8b4327ca130222a565,"E3025,E3060,E3140",success,benign,0.05,0.99,5.416,1198,286,4
E5137,retrieval_assisted,qwen3.8-flash,f36b4cf3c32d77fd3ed998ff4027da7b0a0fc56f4f00bb398b0891e2469bba43,"E3025,E3060,E3140",success,benign,0.02,0.98,6.433,1198,304,4
E5142,retrieval_assisted,qwen3.8-flash,d8f84d8b7e3fadbbd93d056351a7347d1b719eda5490ed435e95b36a52800c6c,"E23206,E48292,E51384",success,benign,0.05,0.99,6.452,1201,310,4
E5145,retrieval_assisted,qwen3.8-flash,56c385538c7d6fd7f8207d4b825d761ffab28c29fc9ba4d5036ae6ad85bb3e14,"E3025,E3060,E3140",success,benign,0.01,0.99,5.322,1198,356,6
E5149,retrieval_assisted,qwen3.8-flash,3082c31ea7992cf873ab79c6995ad1dcca96a15ce3be1a149156991ff00a950a,"E6403,E7776,E11140",success,benign,0.05,0.95,5.552,1201,334,4
E5150,retrieval_assisted,qwen3.8-flash,a54fbd2754c7e37e8f45132d8d974a36dcd9bb30f744e4a34a238f60a2b7d0f0,"E22704,E33965,E4891",success,malicious,0.63,0.58,23.586,1212,1413,4
E5155,retrieval_assisted,qwen3.8-flash,660843fadd159ddd4ad4b1f4341894d22afa3e2c35c3a6a376b9995861515bd0,"E10373,E13887,E63721",success,benign,0.05,0.95,9.799,1384,493,4
E5159,retrieval_assisted,qwen3.8-flash,6d5d7c2fcb98da618f4d6c4caa1fa77c0513bb3d0359bef05a325d5759b63edc,"E3025,E3060,E3140",success,benign,0.05,0.95,8.153,1196,388,4
E516,retrieval_assisted,qwen3.8-flash,56b9b06312d667bd4c43f040bfc8b213a250075379bb4f126b0a1b1de2421494,"E1132,E1229,E1517",success,benign,0.01,0.99,7.934,1159,536,4
E5161,retrieval_assisted,qwen3.8-flash,6e4cf96d4b7f1b7cdb197515cf34b289057e694b666a537e28941673adddc19e,"E10,E106,E1236",success,benign,0.04,0.96,7.224,1195,388,5
E5165,retrieval_assisted,qwen3.8-flash,566434e260d865435d677e475d4fbd61c55025986b396d59014514a7edfb4502,"E1132,E1229,E1517",success,benign,0.05,0.98,5.447,1160,301,4
E5167,retrieval_assisted,qwen3.8-flash,6cea99d8a66d0ddef87dac8c077852196aed068f066426e93a9fc5a92543a9cf,"E24341,E35312,E47662",success,benign,0.38,0.52,18.061,1208,756,4
E5176,retrieval_assisted,qwen3.8-flash,3aaca398fa12e0685d0c1115ce453ff1c0dd28e279cc2b94db4511dc8a018a79,"E20846,E2879,E15637",success,benign,0.02,0.98,6.558,1267,328,4
E5178,retrieval_assisted,qwen3.8-flash,f43c61b71ae75f043614728e59b22934c3d12053fde8dc63c750268c062c71bd,"E2867,E809,E914",api_error: API failed after 3 attempts: The read operation ti,,,,60.091,0,0,0
E5179,retrieval_assisted,qwen3.8-flash,d3fc9da99b63a2320b357ac6804d7e4c7a955330f1b14cce70aad2ab84256dfa,"E54954,E1159,E44451",success,benign,0.05,0.98,8.388,1213,421,5
E518,retrieval_assisted,qwen3.8-flash,cd49a5f28c83dab33cf4dee52c167052b4b199e069a37d24eccbe8a20755ee9d,"E3025,E3060,E3140",success,benign,0.01,0.99,6.724,1197,314,5
E5186,retrieval_assisted,qwen3.8-flash,405acc08ae6b7d215a7ee5c2680fc86548cfabfb237e8ced4fe4136796cab26f,"E1098,E4530,E6252",success,malicious,1.0,1.0,7.587,1462,515,5
E5189,retrieval_assisted,qwen3.8-flash,4afcd1155a5d2fef48a10d485efc243e5c5cd922528bd96ccd023ec41fa24ae5,"E3025,E3060,E3140",success,benign,0.05,0.95,5.717,1198,297,4
E5192,retrieval_assisted,qwen3.8-flash,ecb55b74e6bc1142a85c3119b7dd3f2400a6821b81f1999a6ac89bcce8ba75a5,"E3646,E4858,E8069",success,benign,0.01,0.99,7.64,1197,412,4
E5195,retrieval_assisted,qwen3.8-flash,3acd4762d8dc3ed3fbedd7812d401002c807155abdaa7f54091a9b057a0d293f,"E3228,E829,E12581",success,malicious,0.85,0.75,33.245,1235,1623,4
E5199,retrieval_assisted,qwen3.8-flash,ffa063078520ab3c015906cc271bb07461d80c1331386ca726fdd53ce4e3d348,"E18865,E63650,E32991",success,benign,0.05,0.95,7.687,1335,364,4
E520,retrieval_assisted,qwen3.8-flash,da22eacf1a3427e5db9f1379710f941a45788d57d7aa5928e55497868ec2694e,"E137,E1374,E4850",api_error: API failed after 3 attempts: The read operation ti,,,,60.087,0,0,0
E5200,retrieval_assisted,qwen3.8-flash,a3dd28881dcd3f9e388e05f55c9482e2bda52a387783aaa7d87de8b953768159,"E3025,E3060,E3140",success,benign,0.02,0.98,17.749,1198,477,4
E5213,retrieval_assisted,qwen3.8-flash,1c4cbdd64b1e4532e1f9a7867bc8e628c7b88f02acea96fbd017f0e78490f3e4,"E2222,E2476,E6378",success,benign,0.05,0.95,8.621,1199,437,4
E5217,retrieval_assisted,qwen3.8-flash,a1fd696ffa0e793300b9babdb7ece4991b3e178f2448fcd10457e8249a4b9cc1,"E2271,E3237,E3711",success,benign,0.05,0.95,6.951,1281,336,5
E5221,retrieval_assisted,qwen3.8-flash,c03f1e65940700f5376d0d26ef455a95f3696f00bd93850e7af021755a7b7325,"E10,E106,E1236",success,benign,0.05,0.99,4.931,1195,283,4
E5224,retrieval_assisted,qwen3.8-flash,dd020baa319a709cfc2f7e4a99a9305e3cb76cef3ecb64bd453a80045ee76281,"E1489,E2265,E3119",success,malicious,0.65,0.6,20.319,1201,1430,5
E5232,retrieval_assisted,qwen3.8-flash,901641730e20c53d5042792b725d622a6c000e6a80c3ce3595abe4edb8008300,"E1704,E2260,E2295",success,benign,0.03,0.97,11.663,1314,482,7
E5233,retrieval_assisted,qwen3.8-flash,3080c21ae960e70b060b714df8ae965482ec2e6524ae957affa34024fab1b73c,"E35379,E33426,E2915",success,benign,0.05,0.95,10.264,1580,715,5
E5237,retrieval_assisted,qwen3.8-flash,598f5f81c0f362cdf7748c8ea6f8dbcd0380119ead25e1429ff1f0fabeb8a824,"E3025,E3060,E3140",success,benign,0.05,0.98,7.264,1197,343,4
E5238,retrieval_assisted,qwen3.8-flash,cb0ce53bb4f83dc7620538ed17b7cb051163b6ad4e7f0a5700ffd2d8959aeea8,"E20933,E24038,E44493",success,benign,0.05,0.95,11.192,1368,695,4
E5245,retrieval_assisted,qwen3.8-flash,de727e8f6cfa6526aa22199734dea962fedf317554384a9e192d35a289538939,"E2660,E35511,E36123",success,benign,0.05,0.95,6.295,1461,449,4
E5251,retrieval_assisted,qwen3.8-flash,ee001d168b01fd934b89b438ca6457deb46679fec076708ce9fc8b3f14ae9e5d,"E9456,E19009,E55598",success,benign,0.05,0.95,10.837,1328,739,5
E5253,retrieval_assisted,qwen3.8-flash,de8e89c53bc47fd5c755464e1dd8e6d88d03c9c17a0f7b192bce3820844e587e,"E17717,E22756,E24357",success,benign,0.05,0.96,12.971,1241,635,6
E5257,retrieval_assisted,qwen3.8-flash,297b4cf8909f6a2b8af61fa89d89182fd06ac05cab13ed05ed71ecb64116e568,"E41,E31199,E40805",success,benign,0.05,0.95,11.016,1395,653,5
E5265,retrieval_assisted,qwen3.8-flash,4117970a0aff559bc4b49a145a4abf9cce4cb9be9c07588f7b61a97e13054a5a,"E2497,E15006,E24786",success,benign,0.15,0.95,21.186,1240,1011,4
E5270,retrieval_assisted,qwen3.8-flash,e108b3945368cdb2697a4330f68630986164ffd70ba351258f8c773b7b675a2b,"E12291,E30506,E60362",success,malicious,0.85,0.85,14.557,1628,745,5
E5271,retrieval_assisted,qwen3.8-flash,295053ff8fc5a79d9d38428828700f3f2246512a44f8e9f2acdd10b3cd4f8136,"E3572,E10398,E10644",success,benign,0.05,0.95,7.257,1316,353,4
E5279,retrieval_assisted,qwen3.8-flash,13352db987c7b22c17fed942e7e83a2b0d1f6b4d27333d8ca15a48ec2471e6ca,"E5744,E6260,E30636",success,malicious,0.95,0.95,8.376,1240,365,3
E5280,retrieval_assisted,qwen3.8-flash,d8bd496a1800a16d902b9c76a9c1cbe360c99b38929654f3a4dca97abc0b24e9,"E62793,E39015,E44649",success,malicious,0.95,0.9,11.293,1637,503,4
E5284,retrieval_assisted,qwen3.8-flash,2a942680a0ffd8f8536bf8e7e9b3861cb2f0615bfd6c9ec918f76c96dd75429e,"E23992,E55457,E1169",success,malicious,0.76,0.7,31.295,1451,2027,4
E5285,retrieval_assisted,qwen3.8-flash,c6316d024e8aed9c35a9e5d614682cb97c91d19896a353afff5e8899d184923e,"E3025,E3060,E3140",success,benign,0.05,0.95,4.76,1198,303,5
E529,retrieval_assisted,qwen3.8-flash,390333aeda5a9c7d12f34d4927deacca640ec0e430b3e5fa4f9bdd20ec6c2e00,"E2489,E3462,E12278",success,benign,0.05,0.95,11.456,1322,640,4
E5291,retrieval_assisted,qwen3.8-flash,a68d6f0e5a766c0a59ea84863192004f88ecbafeec9e3a02d201d7c50deff419,"E16203,E16890,E18949",success,malicious,0.65,0.6,40.054,1309,2239,4
E5292,retrieval_assisted,qwen3.8-flash,468708d10c1f38cd271cfe7c477f9d97336ba34c8c87093c641a7b636f45ba84,"E169,E4188,E12593",success,benign,0.01,0.99,9.833,1238,737,4
E53,retrieval_assisted,qwen3.8-flash,1323e7f5fab7708f380cbfce17cec4079dc47639e3118bfdc1983b437ec41a58,"E50714,E2614,E26328",success,benign,0.05,0.95,9.043,1352,489,5
E531,retrieval_assisted,qwen3.8-flash,db0576656bec638c2ca34fc7bbc166e38e249d9ea67e7de69089c3cb6f711506,"E7707,E13709,E23234",success,benign,0.05,0.95,8.981,1315,423,4
E5310,retrieval_assisted,qwen3.8-flash,b81818d69fd658260cba5f033237ac7f7ab3a3ba9a362f1ccaf9686226f474da,"E3025,E3060,E3140",success,benign,0.05,0.95,6.394,1197,312,5
E5312,retrieval_assisted,qwen3.8-flash,c10cf163166779312988fdc09aa83779083fed9f87ea070309738bae5f267c27,"E1243,E4418,E5889",success,benign,0.0,1.0,6.468,1198,306,4
E5314,retrieval_assisted,qwen3.8-flash,952be490fffe5743afd62be068d032cf963b9e0b5e1c3a71cf131489961aefad,"E3025,E3060,E3140",success,benign,0.05,0.98,6.21,1197,312,6
E532,retrieval_assisted,qwen3.8-flash,5f5d16c6d176d50be9041ce16c3667131bd83f7f43109fb05a2ae2e099d5dee2,"E2271,E3237,E3711",success,benign,0.05,0.98,8.788,1280,597,5
E5326,retrieval_assisted,qwen3.8-flash,fde965f55e00befedfc4a6633afd56e45e3d3e0fa973bd8fd5e5e0d129010e7d,"E3025,E3060,E3140",success,benign,0.0,1.0,5.787,1198,302,4
E5333,retrieval_assisted,qwen3.8-flash,aecbc27ccf09b1caea23134844083acfe6f7b3624cc31086f8512873d5f2c317,"E5392,E6218,E10200",success,benign,0.03,0.96,9.982,1313,548,5
E5335,retrieval_assisted,qwen3.8-flash,04686434d54dc235efb3995181184abd6306328557d2fa69d3fba510bff25e26,"E7338,E28956,E6807",success,benign,0.05,0.98,10.517,1551,612,4
E5344,retrieval_assisted,qwen3.8-flash,eb5fe6d1555f3c7d7e4a64181711a6c305e5845688ea087df9c915f2cb230104,"E1132,E1229,E1517",success,benign,0.05,0.95,7.485,1160,319,6
E5347,retrieval_assisted,qwen3.8-flash,f8a3497614d6cde0215137f64399a99c5d331b79865a5ac788ff4bbaf32d02a3,"E4500,E5246,E22838",success,benign,0.05,0.98,9.002,1239,544,5
E5348,retrieval_assisted,qwen3.8-flash,c57f7f1765f98ece536fbc0bee0535653c117548a63fb3fb724630525ed9a3b3,"E21863,E13997,E31768",success,malicious,0.95,0.98,6.884,1710,491,4
E5349,retrieval_assisted,qwen3.8-flash,74f6806e5b1fda107e812c3bc4d6bc2394a70e87a5762230ce87fafa987c26b9,"E42624,E44974,E28062",success,benign,0.15,0.92,15.298,1283,1115,4
E5352,retrieval_assisted,qwen3.8-flash,c19ee52d28f53cf02ed5760ae1db5a73ad2b9e3a93a636451398578ae95e1b85,"E3025,E3060,E3140",success,benign,0.05,0.98,8.108,1198,425,6
E5358,retrieval_assisted,qwen3.8-flash,0b94a1411920d5a8a43a4185e418b13c9e30e306cc91d36f43b032afd516a621,"E3025,E3060,E3140",success,benign,0.02,0.98,9.041,1198,407,4
E536,retrieval_assisted,qwen3.8-flash,ddc335553be2c49b0e4f7dd9361826899c076f2dee7a5f1b892c197c9094abc5,"E14336,E12144,E14122",success,benign,0.1,0.95,15.773,1251,932,4
E5361,retrieval_assisted,qwen3.8-flash,b9ca2013be8bd7c4530879a45b7bf2f7c680a5187f544c722c0976cdf9a37317,"E46617,E45070,E53301",success,malicious,0.98,0.95,11.862,1530,628,4
E5362,retrieval_assisted,qwen3.8-flash,18dc047cc5fe8b81f05e4c6b1446acf605c57e8f6f365f15da4039f41e01d716,"E3340,E13537,E22252",success,benign,0.08,0.92,18.911,1213,516,6
E5365,retrieval_assisted,qwen3.8-flash,df01941a78e47d1137728a0397b2646cd513b98de9692777b361d8d040801dcc,"E31382,E35552,E40377",success,malicious,0.85,0.75,41.811,1239,2303,4
E5368,retrieval_assisted,qwen3.8-flash,12a02bea1638d4bfcfff591e2c7e6481f9e3744c9e437fa3a1d883becfd713c7,"E50980,E47944,E13188",success,benign,0.05,0.95,7.16,1265,383,5
E5369,retrieval_assisted,qwen3.8-flash,f231fc72120d005d0be454c8c9de09fd0f88552e19a0f1ff9364fa27259b080f,"E1169,E3487,E18930",success,malicious,0.95,0.98,8.534,1441,460,5
E5373,retrieval_assisted,qwen3.8-flash,5e600c69db7f169c4872db60ed7d0d04023760aa65a4a8e558c7f0a3558668e0,"E15070,E1444,E33583",success,benign,0.1,0.9,16.025,1204,837,4
E5374,retrieval_assisted,qwen3.8-flash,5088ba707420a443021b6651285e383582d5942db3041bc2b1bcc1fea6642d2a,"E44204,E20150,E38866",success,benign,0.05,0.95,18.947,1773,1490,4
E5377,retrieval_assisted,qwen3.8-flash,b2440863de31d7ad7f08f170e7645526fbeef349dd1b7bf4f4889caefb0659cd,"E59623,E24873,E6251",success,benign,0.15,0.85,41.656,1684,2577,4
E5379,retrieval_assisted,qwen3.8-flash,18cd0d86a110868c37ef8b32abab63d8e6cddf305043bd976264386e6a62d180,"E4926,E50555,E21394",success,benign,0.05,0.95,11.673,1413,676,5
E538,retrieval_assisted,qwen3.8-flash,580d0f8b3ce51a53b206f9c80670ee2562b3bcbb44fcf8abebb78e78b6c99b4c,"E34027,E40978,E44294",success,malicious,0.68,0.58,36.655,1483,1990,7
E5383,retrieval_assisted,qwen3.8-flash,9f889895dfd3ac7fbc4bf7e68e88701a2b5d0aff45d9f1bfd63d0c185b7aa2ba,"E3025,E3060,E3140",success,benign,0.01,0.99,6.755,1197,313,4
E5389,retrieval_assisted,qwen3.8-flash,b82319ad132e6d1d7ce8a8d1b795e3f4ef95fff64378f55db59fbdea97353261,"E1651,E2094,E2400",success,benign,0.15,0.9,8.532,1198,582,5
E539,retrieval_assisted,qwen3.8-flash,5362ee64cf5eb5cf5f10fe3fba6932a7c0552d77301d58912a7441c14cc7f850,"E2271,E3237,E3711",success,benign,0.05,0.95,6.457,1280,432,5
E5391,retrieval_assisted,qwen3.8-flash,102c87e0c50b3203a974a5dbc80afc093ca2112b246dc14dacdfcbe1c9c6dc2e,"E44831,E55619,E30799",success,benign,0.1,0.95,9.316,1402,656,5
E5393,retrieval_assisted,qwen3.8-flash,0daea05686d0b276cdd82cd33079a7e088c3d2f1027d80a503ec9dda86f750f5,"E3025,E3060,E3140",success,benign,0.01,0.99,6.762,1198,298,5
E5394,retrieval_assisted,qwen3.8-flash,b60ccb93b68f26d364cf88c7cdc61a36d9e3e5184b8421c5d23f7cc53124ec51,"E3025,E3060,E3140",success,benign,0.05,0.95,7.593,1198,355,4
E5397,retrieval_assisted,qwen3.8-flash,1272107b2da4346d88bde2127cd4a860296d5ec2ec0611e84f84aeeb089546fa,"E44120,E38976,E3283",success,benign,0.05,0.95,8.914,1212,486,4
E540,retrieval_assisted,qwen3.8-flash,d725f5106792c9c443dfbf2add2dca438723ab12a6d2a9afe82fb9a828d50aef,"E3025,E3060,E3140",success,benign,0.01,0.99,6.557,1197,304,4
E541,retrieval_assisted,qwen3.8-flash,003acf4dedb76c39e4ffd3c193b6fb4e0fe3f7c3a6292daed44d49b4a4d45050,"E3025,E3060,E3140",success,benign,0.01,0.99,6.384,1197,322,4
E5418,retrieval_assisted,qwen3.8-flash,9a8262a23823458f87ec0fc6f766366b81ecfd41a4c76cb204302a09008aa046,"E2271,E3237,E3711",success,benign,0.05,0.98,5.576,1281,315,4
E5422,retrieval_assisted,qwen3.8-flash,0ef50c06f539912c50e18c634ca4ab8aa6132c578e0927b3e2d969191bba8e30,"E55071,E62143,E6311",success,benign,0.15,0.9,15.106,1915,854,5
E5424,retrieval_assisted,qwen3.8-flash,edf0f2502d38317e58b8abb2df31c0e86ab4a949580afaecac22ca6d50ee24d4,"E15440,E16015,E18108",success,benign,0.05,0.95,22.828,1240,1092,4
E5426,retrieval_assisted,qwen3.8-flash,7b1c88c870dd988bbd299de43f2bd41fb001323ee593ea4295ef28509790147d,"E1440,E2274,E2602",success,benign,0.05,0.98,7.04,1282,470,4
E5429,retrieval_assisted,qwen3.8-flash,5b5ba752de9426111e762b60cbf747c6c2fdc19edbb632c0645c6200add12589,"E26490,E17903,E58905",success,benign,0.05,0.98,17.887,1891,1016,4
E543,retrieval_assisted,qwen3.8-flash,1fec1678e3a3d3084582cee011a7001889f4ca201ad6e47a05e149511f310b6f,"E46617,E45070,E53301",success,malicious,0.95,0.98,11.777,1512,640,4
E5430,retrieval_assisted,qwen3.8-flash,3e3751dd8dbb464a4939be809685e92e97ee69940a431547fb3a98ac78772d16,"E1651,E2094,E2400",success,benign,0.15,0.95,7.015,1198,431,4
E5436,retrieval_assisted,qwen3.8-flash,ad8312fc7edff61801d4d77d5bb5c8d605fe2924ccd587df219e21545acddfa0,"E22118,E43893,E40978",success,malicious,0.98,0.95,14.653,1468,653,5
E544,retrieval_assisted,qwen3.8-flash,6b391211110c18ebe8bf194a39e5553e74226bef9591985cc98cb5e256b1d118,"E34374,E44825,E61746",success,malicious,0.85,0.9,22.892,1285,1817,4
E5444,retrieval_assisted,qwen3.8-flash,62fffc1559cfdd9bafc1492b89d0069a9546d01693455ddd9f842eb974bc107e,"E2271,E3237,E3711",success,benign,0.05,0.98,5.344,1283,377,4
E5446,retrieval_assisted,qwen3.8-flash,f6be3857d78235e22b04454fd23279ed66662e441c247745035244e685ddab23,"E3138,E655,E932",success,benign,0.2,0.85,7.234,1237,469,4
E5458,retrieval_assisted,qwen3.8-flash,65dca91f7c8d550412935e51bb87d8dea10c12c0188ee67a2ec5963b7f9121e9,"E25057,E32883,E24731",success,malicious,0.68,0.61,50.994,1576,1750,6
E5462,retrieval_assisted,qwen3.8-flash,dc88863943f19599dc84c913094562f4ffece3361375a25ec1aef7765c270fac,"E2271,E3237,E3711",success,benign,0.05,0.95,8.668,1281,487,4
E5473,retrieval_assisted,qwen3.8-flash,9c0460406db5b94149063ec91364d4e52e132833e7defaf58c5bfb7d14ba12de,"E54327,E31854,E63025",success,benign,0.03,0.96,10.137,1215,601,5
E5479,retrieval_assisted,qwen3.8-flash,3150c058cdf088c21a23a8964d8fc7443fa33afe40173114566771ae5bd86679,"E39075,E45757,E49630",success,benign,0.05,0.95,10.758,1213,475,4
E5487,retrieval_assisted,qwen3.8-flash,e184d07b65343d8af01c60d8801c50a8047c1aa9a77d6863e363c2b79a9b632c,"E6464,E11354,E11537",success,benign,0.1,0.85,17.416,1324,988,4
E5489,retrieval_assisted,qwen3.8-flash,ca2739afb404601f38247837b09665a0f330f1c427a6a5c311e508fe6629f25d,"E6194,E12262,E17958",success,benign,0.05,0.98,4.565,1298,293,5
E5494,retrieval_assisted,qwen3.8-flash,6f009d93abf1cf042230b566c8ed8bed80136d30b19663c6110cb990f73252df,"E1243,E4418,E5889",success,benign,0.01,0.99,5.737,1198,290,4
E5496,retrieval_assisted,qwen3.8-flash,f94757796ea64781dac45e358acaf7bd55a7dec77a35a8db0082fd5333f73199,"E1014,E1130,E1161",success,malicious,0.95,0.98,7.142,1188,479,4
E5504,retrieval_assisted,qwen3.8-flash,7aa4b417d4f27b0635297974e7dd83cb143b03616b52f181d399b8e1427c7a3d,"E3840,E45312,E37552",success,malicious,0.95,0.95,15.018,1435,764,4
E5505,retrieval_assisted,qwen3.8-flash,07e026e83399804ff2035e86fcb980273e742cfb72b595fcbbd797c8d6b8bba6,"E49010,E62065,E18195",success,malicious,0.85,0.95,12.349,1341,974,3
E5512,retrieval_assisted,qwen3.8-flash,d6471fe2136d95357688e62c2e4c054237d8cc268f4d9f1e3e4e9591a8b0f3e1,"E35055,E53682,E14336",success,benign,0.05,0.95,8.695,1251,520,6
E5523,retrieval_assisted,qwen3.8-flash,73eb9edeeaf32d7031c823aef193e09107a292eea74e5a33829b3807415183a1,"E3025,E3060,E3140",success,benign,0.05,0.98,5.7,1198,292,4
E5528,retrieval_assisted,qwen3.8-flash,d8e447471398f47e3e0543e19f1292fa8a015c10ed488f0eda961697271837ed,"E1563,E2055,E7084",success,benign,0.05,0.95,7.139,1320,500,4
E5536,retrieval_assisted,qwen3.8-flash,d87125c87ba09d907abe3f421aa222c99290e92b831ba02c210990f629e109c1,"E63848,E18592,E41841",success,benign,0.05,0.95,10.273,1391,496,5
E5548,retrieval_assisted,qwen3.8-flash,32ec4a52baa52d3ebbcff866ee4236b58d56de8673eee91db5c7278a2762786c,"E631,E36085,E42399",success,benign,0.05,0.95,9.895,1447,699,4
E555,retrieval_assisted,qwen3.8-flash,244d1891d5c3e8ffacd5b96ddcbb4f1db8adfef7c056c084eddaf44cc9fb7b13,"E32471,E12661,E8931",success,benign,0.12,0.84,11.13,1199,565,4
E5561,retrieval_assisted,qwen3.8-flash,aa6e0cab79afc8d3fe736f25e200f66458431363a5c876d360be5592664b7c5b,"E20865,E19805,E11513",success,benign,0.15,0.85,20.607,1251,1161,4
E5579,retrieval_assisted,qwen3.8-flash,94a8a4161643ab03adcf1aaa579f4a75b048a25d3953af602c4ec7697217fed5,"E10,E106,E1236",success,benign,0.05,0.98,5.275,1195,327,4
E558,retrieval_assisted,qwen3.8-flash,bf4297547d8242c1b91a7b4a61140100da39f09f71a2865a0dfbe4f7faed96fe,"E3868,E6934,E11081",success,benign,0.05,0.95,7.756,1322,416,5
E5581,retrieval_assisted,qwen3.8-flash,32a70336171cb959c3283dc124919e07212a010672b492f531011f7d24665df6,"E1673,E176,E2623",success,benign,0.05,0.95,8.111,1310,593,4
E5583,retrieval_assisted,qwen3.8-flash,974a4f59cf1744527ecad6e27ae56f7f329213b4bcb0b120c45ee8156533b42a,"E3840,E45312,E37552",success,malicious,0.99,0.99,10.193,1455,503,4
E5584,retrieval_assisted,qwen3.8-flash,2152e19fdd37374680868c32139368756fb7490d75c5fe9ae6e5f55e0462356e,"E3840,E45312,E37552",success,malicious,0.94,0.96,12.724,1449,570,5
E5585,retrieval_assisted,qwen3.8-flash,27a2972d2e6ab230ee0a4780737aa1822aa88619c02d23fd67e78fb66e61c086,"E3025,E3060,E3140",success,benign,0.05,0.95,6.045,1198,267,4
E559,retrieval_assisted,qwen3.8-flash,6778135056f31933479d18f236bf60ad5c6499f87b0fdbfe6e5a44e93b80d9f3,"E3025,E3060,E3140",success,benign,0.01,0.99,7.058,1196,304,5
E5591,retrieval_assisted,qwen3.8-flash,7785d2378d2f11a40235001decbb609244c17b1cf1ff37ef844c87d4e71d48a8,"E2721,E3438,E6675",success,malicious,0.75,0.7,52.503,1225,3654,4
E5592,retrieval_assisted,qwen3.8-flash,d38d31b69bd677d81fd934d868f481e3e56a0dc6b5059a1115bcfa98abd7ce6a,"E34713,E8733,E36412",success,malicious,0.95,0.9,11.148,1557,789,5
E5598,retrieval_assisted,qwen3.8-flash,6c67fad050ca401c063cecc44cd267d31a409d7f951003db4b25b35844b9dcb7,"E1372,E1424,E1936",success,benign,0.05,0.98,7.342,1313,356,4
